,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,accommodates,host_is_superhost,host_response_rate,host_response_time,listing_url,maximum_nights,property_type,review_scores_accuracy,review_scores_checkin,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value,distancia
9428,583146800512885887,Matosinhos Ocean,58894909.0,João,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18059,-8.68718,Entire home/apt,80.0,2.0,8.0,2022-10-27,0.97,1.0,308.0,8.0,119724/AL,4.0,t,100.0,within a day,https://www.airbnb.com/rooms/583146800512885887,60.0,Entire rental unit,5.0,4.88,4.88,5.0,5.0,5.0,4.88,7.255831689136473
9429,578221245079373598,Apartamentos Portas do Sol 3T,113570429.0,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14376449584961,-8.608410835266113,Entire home/apt,80.0,2.0,61.0,2022-12-14,6.56,5.0,304.0,61.0,Exempt,3.0,t,100.0,within an hour,https://www.airbnb.com/rooms/578221245079373598,1125.0,Entire condo,5.0,5.0,5.0,5.0,5.0,5.0,4.97,0.6815307501121933
9430,589183162276418697,Duque Oporto Apartment,457707836.0,Duque,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144417,-8.604756,Entire home/apt,89.0,2.0,13.0,2022-10-23,1.53,1.0,354.0,13.0,53686/AL,4.0,f,0.0,nan,https://www.airbnb.com/rooms/589183162276418697,365.0,Entire serviced apartment,4.69,4.54,4.77,4.69,4.85,4.77,4.77,0.7725344224140523
9431,578290407699594896,Ribeiraflat Stone,76897563.0,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.141335,-8.607848,Entire home/apt,140.0,1.0,8.0,2022-09-28,1.08,5.0,324.0,8.0,44460/AL,6.0,f,100.0,within an hour,https://www.airbnb.com/rooms/578290407699594896,365.0,Entire rental unit,4.5,4.38,4.13,4.5,4.88,4.13,4.75,0.9538964739558643
9432,583205175001725406,OPO_Majestic_Santa Catarina,449697351.0,Cristina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14727,-8.60724,Entire home/apt,49.0,2.0,27.0,2022-10-27,3.25,1.0,180.0,27.0,124229/AL,3.0,t,90.0,within an hour,https://www.airbnb.com/rooms/583205175001725406,365.0,Entire serviced apartment,4.81,4.96,4.85,4.96,5.0,4.85,4.85,0.4012962397015238
9433,578399147609327366,CLUBE Charming Apartments - Clerigos Estudio 3.2,419998595.0,CLUBE Charming Apartments,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146263,-8.612245,Entire home/apt,58.0,2.0,3.0,2022-05-30,0.41,21.0,364.0,3.0,17074/AL,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/578399147609327366,365.0,Entire rental unit,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.3877712970226545
9435,589270415222653081,Art Studio City Center,41206385.0,OhMyGuest,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1518,-8.62056,Entire home/apt,50.0,1.0,9.0,2022-08-24,1.15,1.0,48.0,9.0,515822814,2.0,f,70.0,within an hour,https://www.airbnb.com/rooms/589270415222653081,365.0,Entire rental unit,3.44,4.22,2.89,3.78,4.11,3.44,3.56,0.8449949019259906
9436,578402690917678759,CLUBE Charming Apartments - Clerigos Estudio 3.3,419998595.0,CLUBE Charming Apartments,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146263,-8.612245,Entire home/apt,61.0,2.0,8.0,2022-09-10,0.88,21.0,364.0,8.0,16969/AL,4.0,f,100.0,within an hour,https://www.airbnb.com/rooms/578402690917678759,365.0,Entire rental unit,4.5,4.88,4.63,4.88,4.5,4.5,4.13,0.3877712970226545
9437,589389602974763389,Stay Well Apartments 2ºT,450546704.0,Stay Well Apartments,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13411,-8.6081,Entire home/apt,64.0,2.0,17.0,2022-10-12,1.99,3.0,351.0,17.0,124492/AL,2.0,t,100.0,within an hour,https://www.airbnb.com/rooms/589389602974763389,1125.0,Entire loft,4.82,5.0,4.82,5.0,4.88,4.88,4.82,1.738295142094268
9438,578696651262386403,Alegria by OX - T2 - Free Parking,1630185.0,Ox,PORTO,Bonfim,41.1555,-8.6034,Entire home/apt,103.0,2.0,17.0,2022-11-27,2.15,15.0,356.0,17.0,38653/AL,6.0,f,100.0,within an hour,https://www.airbnb.com/rooms/578696651262386403,365.0,Entire serviced apartment,4.88,4.88,4.94,4.65,4.53,4.71,4.76,0.908135715278712
9439,578793292598850872,Josephine Apartments,37066714.0,Diogo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14375,-8.60862,Entire home/apt,92.0,1.0,21.0,2022-11-23,2.43,34.0,293.0,21.0,113853/AL,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/578793292598850872,1125.0,Entire rental unit,4.76,4.57,4.95,4.67,4.86,4.76,4.52,0.6779267140040303
9441,583338298290701841,Art Douro Historic Distillery,16138287.0,Isa,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.142757,-8.629895,Entire home/apt,124.0,2.0,32.0,2022-12-11,5.33,1.0,297.0,32.0,127417/AL,4.0,f,100.0,within an hour,https://www.airbnb.com/rooms/583338298290701841,1125.0,Entire rental unit,4.84,4.94,4.88,4.84,4.66,4.88,4.72,1.7631577790010138
9442,578827338481294864,Porto Belomonte Apartments 2 C,193654119.0,Florinda,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14383,-8.61545,Entire home/apt,89.0,2.0,13.0,2022-10-18,1.47,8.0,0.0,13.0,97888/AL,3.0,t,100.0,within an hour,https://www.airbnb.com/rooms/578827338481294864,365.0,Entire rental unit,4.85,4.62,5.0,4.77,5.0,4.77,4.77,0.7461854895995101
9443,583391880084688443,Fradelos Apartment,19173209.0,Clara,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.152599,-8.605627,Entire home/apt,80.0,2.0,25.0,2022-11-01,3.0,1.0,349.0,25.0,117426/AL,4.0,t,100.0,within an hour,https://www.airbnb.com/rooms/583391880084688443,365.0,Entire condo,5.0,5.0,4.96,5.0,5.0,5.0,5.0,0.5532821793623153
9444,589567545741959850,São Bento Deluxe 42,76223539.0,BnBird,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.145702,-8.610834,Entire home/apt,103.0,3.0,36.0,2022-11-14,4.27,62.0,322.0,36.0,63624/AL,6.0,f,100.0,within an hour,https://www.airbnb.com/rooms/589567545741959850,180.0,Entire rental unit,4.86,4.81,4.97,4.92,4.94,4.72,4.72,0.4334730524062272
9445,578829661636957353,Lovely 1-bedroom apartment in downtown Porto,448744642.0,Hubert,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.154709,-8.609929,Entire home/apt,60.0,2.0,21.0,2022-10-04,2.38,1.0,175.0,21.0,123724/AL,2.0,t,100.0,within an hour,https://www.airbnb.com/rooms/578829661636957353,29.0,Entire rental unit,5.0,4.9,4.9,4.9,4.76,4.81,4.67,0.5738825017915754
9446,583758381183778732,GuestReady - Bolhão Downtown Apartment,449184826.0,Guestready,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1488,-8.60526,Entire home/apt,48.0,1.0,36.0,2022-11-27,3.94,1.0,284.0,36.0,98410/AL,4.0,f,100.0,within an hour,https://www.airbnb.com/rooms/583758381183778732,365.0,Entire rental unit,4.81,4.69,4.58,4.72,4.94,4.47,4.42,0.4805404716972439
9448,578837830590705220,Luxurious Impressive Apartment w/ Balcony & Pool,12730028.0,Host Wise,VILA NOVA DE GAIA,Oliveira do Douro,41.13394,-8.59902,Entire home/apt,170.0,2.0,31.0,2022-11-05,3.32,190.0,337.0,31.0,124667/AL,6.0,f,100.0,within an hour,https://www.airbnb.com/rooms/578837830590705220,365.0,Entire serviced apartment,4.61,4.87,4.84,4.42,4.32,4.58,4.55,2.0054519606263868
9449,583834717766507212,Feel Porto Antique Poveiros Flat Ii,2228036.0,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14542,-8.60438,Entire home/apt,175.0,1.0,32.0,2022-11-23,3.62,86.0,355.0,32.0,124201/AL,4.0,f,100.0,within an hour,https://www.airbnb.com/rooms/583834717766507212,1125.0,Entire rental unit,4.81,4.91,4.72,4.81,4.97,4.81,4.66,0.7169903182528089
9450,583834727489840273,Feel Porto Antique Poveiros Flat I,2228036.0,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14522,-8.60306,Entire home/apt,179.0,1.0,19.0,2022-11-03,2.14,86.0,358.0,19.0,124200/AL,5.0,f,100.0,within an hour,https://www.airbnb.com/rooms/583834727489840273,1125.0,Entire rental unit,4.68,4.79,4.84,4.89,4.95,4.63,4.68,0.8173978612032705
9451,583834736356176893,Feel Porto Antique Poveiros Flat Iii,2228036.0,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14722,-8.60304,Entire home/apt,213.0,1.0,25.0,2022-11-27,2.9,86.0,345.0,25.0,125051/AL,6.0,f,100.0,within an hour,https://www.airbnb.com/rooms/583834736356176893,1125.0,Entire rental unit,4.72,4.92,4.88,4.8,4.84,4.64,4.6,0.7093391449101533
9452,589584556763250520,GuestReady - Camões Refuge,451044056.0,Manuel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15747,-8.61111,Entire home/apt,42.0,1.0,14.0,2022-12-09,1.7,1.0,290.0,14.0,72267/AL,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/589584556763250520,365.0,Entire rental unit,4.21,4.29,4.14,4.5,4.5,4.29,4.14,0.8752806788926613
9453,589637430028921135,Monsanto's Apartment - 3 Bedrooms - Porto,182903449.0,House Care,PORTO,Paranhos,41.171478,-8.618938,Entire home/apt,71.0,3.0,6.0,2022-12-02,0.94,7.0,364.0,6.0,115922/AL,5.0,f,0.0,nan,https://www.airbnb.com/rooms/589637430028921135,365.0,Entire rental unit,4.5,5.0,4.83,5.0,4.67,5.0,4.67,2.524071474342145
9454,578864772515299980,Comfortable Central Apartment,68426048.0,Adriano,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.19091,-8.65493,Entire home/apt,55.0,4.0,4.0,2022-11-07,0.53,1.0,153.0,4.0,59823/AL,4.0,f,0.0,nan,https://www.airbnb.com/rooms/578864772515299980,365.0,Entire rental unit,5.0,5.0,5.0,5.0,4.5,5.0,4.75,5.889167935630419
9455,589657015956681133,OPO Bolhão Flats - at Downtown w/ Balcony,226491682.0,Opo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14829,-8.60476,Entire home/apt,107.0,2.0,12.0,2022-08-24,1.64,3.0,66.0,12.0,76931/AL,5.0,f,100.0,within an hour,https://www.airbnb.com/rooms/589657015956681133,365.0,Entire rental unit,3.25,4.17,4.5,4.0,4.67,3.58,3.5,0.5343399362880288
9456,583911185806492278,NEW!! Flores the green quiet apartment,449850044.0,Alina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14457,-8.61231,Entire home/apt,90.0,2.0,27.0,2022-11-06,3.05,1.0,357.0,27.0,124021/AL,2.0,t,100.0,within an hour,https://www.airbnb.com/rooms/583911185806492278,1125.0,Entire condo,5.0,4.96,4.93,4.93,5.0,4.85,4.81,0.5716353623170611
9458,578942643507312395,Nomad's Easy Stay - 1bed Sunrise Cedofeita,164595585.0,Nomad City Flats,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15529,-8.61917,Entire home/apt,87.0,1.0,0.0,nan,1.1700000000000002,38.0,0.0,0.0,116413/AL,2.0,f,100.0,within a few hours,https://www.airbnb.com/rooms/578942643507312395,1125.0,Entire rental unit,4.6433333333333335,4.64,4.493333333333333,4.616666666666666,4.916666666666667,4.433333333333334,4.476666666666667,0.9379442639416825
9460,589732767049944389,Beautiful 50's apartment with patio,53172141.0,Ana Patrícia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.161488,-8.604766,Entire home/apt,55.0,2.0,13.0,2022-11-07,1.55,1.0,156.0,13.0,Exempt,2.0,t,90.0,within an hour,https://www.airbnb.com/rooms/589732767049944389,10.0,Entire condo,5.0,4.85,4.77,4.77,4.77,4.92,4.92,1.4181368370344767
9461,589763405532146564,Green House By Shi Studio,101838501.0,Porto City Hosts,MATOSINHOS,Matosinhos e Leça da Palmeira,41.189156,-8.701411,Entire home/apt,53.0,2.0,45.0,2022-11-16,6.03,59.0,105.0,45.0,123531/AL,3.0,f,100.0,within an hour,https://www.airbnb.com/rooms/589763405532146564,1125.0,Entire townhouse,4.87,4.76,4.87,4.78,4.87,4.71,4.67,8.760349869536455
9462,578942653468724773,Nomad's Sunny Firmeza - 2bed Porto,164595585.0,Nomad City Flats,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15027,-8.60487,Entire home/apt,94.0,1.0,15.0,2022-10-04,1.84,38.0,184.0,15.0,114102/AL,4.0,f,100.0,within a few hours,https://www.airbnb.com/rooms/578942653468724773,1125.0,Entire rental unit,4.8,4.67,4.6,4.6,4.87,4.8,4.8,0.5103510389463888
9463,584412356429879866,Porto Contemporary Apartment in city center,330813714.0,Cristina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14442,-8.60523,Entire home/apt,79.0,3.0,21.0,2022-10-19,2.9,1.0,362.0,21.0,105561/AL,4.0,t,100.0,within an hour,https://www.airbnb.com/rooms/584412356429879866,1125.0,Entire rental unit,4.86,4.9,5.0,5.0,4.76,4.81,4.67,0.7464341314287923
9464,579064114739158751,Bonfim Wonder Aspect - Aliados room,448812449.0,Jorge,PORTO,Bonfim,41.15201,-8.59234,Private room,21.0,1.0,85.0,2022-12-11,9.34,5.0,275.0,85.0,123899/AL,2.0,t,100.0,within an hour,https://www.airbnb.com/rooms/579064114739158751,1125.0,Private room in casa particular,4.91,4.94,4.95,4.98,4.58,4.85,4.88,1.5769207024238518
9465,584693648215339488,GuestReady - Roomy,449184951.0,Bordic,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.14343,-8.63735,Entire home/apt,42.0,1.0,34.0,2022-11-11,4.02,1.0,283.0,34.0,123084/AL,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/584693648215339488,365.0,Entire rental unit,4.44,4.26,4.5,4.47,4.18,4.41,4.47,2.318569808004813
9466,584697842020940865,Clérigos City Heart Flat,450019047.0,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14489,-8.61322,Entire home/apt,63.0,2.0,45.0,2022-12-06,5.31,1.0,174.0,45.0,132215/AL,3.0,f,100.0,within an hour,https://www.airbnb.com/rooms/584697842020940865,60.0,Entire rental unit,4.73,4.93,4.93,4.93,4.84,4.71,4.76,0.5585942198378809
9467,589770162991235365,Oporto Aliados Apartment II - Main Center,298301900.0,Barbara,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.148376,-8.610561,Entire home/apt,130.0,1.0,39.0,2022-11-09,4.52,4.0,309.0,39.0,119663/AL,4.0,t,100.0,within an hour,https://www.airbnb.com/rooms/589770162991235365,365.0,Entire rental unit,5.0,4.85,5.0,4.87,5.0,4.95,4.85,0.13903090026816223
9468,589791983735540721,BELLEVILLE,139110639.0,Ruis,PORTO,Bonfim,41.14744,-8.59648,Entire home/apt,131.0,2.0,17.0,2022-10-09,1.97,59.0,353.0,17.0,116285/AL,4.0,t,100.0,within an hour,https://www.airbnb.com/rooms/589791983735540721,365.0,Entire rental unit,4.88,4.94,4.76,4.82,4.53,4.88,4.71,1.231051004717129
9469,579368281848919434,Bonfim Wonder Aspect - D. Luis Suite,448812449.0,Jorge,PORTO,Bonfim,41.15273,-8.59171,Private room,35.0,1.0,55.0,2022-11-13,6.07,5.0,174.0,55.0,123899/AL,2.0,t,100.0,within an hour,https://www.airbnb.com/rooms/579368281848919434,1125.0,Private room in rental unit,4.82,4.91,4.91,4.93,4.65,4.75,4.82,1.643986601433431
9470,589929382258922985,Gonzaga Suite by LovelyStay,449553493.0,Gonzaga,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14139,-8.61755,Private room,33.0,2.0,15.0,2022-12-04,1.81,3.0,260.0,15.0,48968/AL,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/589929382258922985,270.0,Private room in rental unit,4.53,4.87,4.13,4.53,4.73,4.27,4.2,1.0693310185674862
9471,579493327113887997,GuestReady - Back to White Dove,448893033.0,Jose,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13409,-8.60967,Entire home/apt,75.0,2.0,9.0,2022-11-22,1.17,1.0,0.0,9.0,30633/AL,6.0,f,100.0,within an hour,https://www.airbnb.com/rooms/579493327113887997,365.0,Entire rental unit,4.0,4.22,3.78,4.33,4.33,3.67,3.67,1.7277062406885446
9472,590324411236519438,Apt Porto Downtown - Rua da Ponte Nova,115458977.0,A. Teixeira Da Cunha,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.143894,-8.613433,Entire home/apt,50.0,3.0,41.0,2022-12-11,4.98,8.0,98.0,41.0,29751/AL,2.0,t,100.0,within an hour,https://www.airbnb.com/rooms/590324411236519438,1125.0,Entire rental unit,4.95,5.0,4.93,5.0,5.0,4.93,4.95,0.6689895172280511
9473,590440863812683838,Adorable Shinny Studio w/ Balcony | Clérigos,12730028.0,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.145679,-8.613467,Entire home/apt,54.0,1.0,13.0,2022-11-02,1.59,190.0,361.0,13.0,80976/AL,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/590440863812683838,365.0,Entire serviced apartment,4.69,4.85,4.62,4.77,5.0,4.69,4.38,0.48609742933242767
9474,590453831260981500,Gorgeous Distinctive  Studio w/ Balcony | Clérigos,12730028.0,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.145679,-8.613467,Entire home/apt,59.0,1.0,38.0,2022-11-16,4.56,190.0,342.0,38.0,81007/AL,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/590453831260981500,365.0,Entire serviced apartment,4.5,4.55,4.74,4.21,4.66,4.47,4.42,0.48609742933242767
9475,584709849381779818,"HOME4U - D.Luis Bridge, Ribeira, Port Wine Cellars",18578959.0,Cristina,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.13102,-8.60595,Entire home/apt,50.0,2.0,36.0,2022-11-29,4.17,1.0,73.0,36.0,123342/AL,4.0,t,100.0,within an hour,https://www.airbnb.com/rooms/584709849381779818,1125.0,Entire rental unit,5.0,5.0,5.0,5.0,4.78,5.0,4.94,2.107175411788976
9476,584744642332718914,Five House 14B,450032947.0,Renata,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14674,-8.60364,Entire home/apt,36.0,2.0,19.0,2022-10-16,2.37,5.0,248.0,19.0,123625/AL,4.0,t,100.0,within an hour,https://www.airbnb.com/rooms/584744642332718914,30.0,Entire home,4.84,4.89,4.84,4.89,4.84,4.84,4.79,0.6860475867501206
9477,585269329473221885,Peaceful & Sunny Building | One Terrace,12730028.0,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14675,-8.60288,Entire home/apt,286.0,2.0,7.0,2022-09-19,0.95,190.0,200.0,7.0,120225/AL,13.0,f,100.0,within an hour,https://www.airbnb.com/rooms/585269329473221885,365.0,Entire home,3.71,4.29,3.71,3.57,4.29,3.14,3.43,0.7425436413008447
9478,585272295820279363,GuestReady - Syrius Apartment near Casa da Música,450131860.0,Laura,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16055,-8.62977,Entire home/apt,54.0,1.0,28.0,2022-09-05,3.19,1.0,275.0,28.0,12345/AL,4.0,f,100.0,within an hour,https://www.airbnb.com/rooms/585272295820279363,365.0,Entire rental unit,4.71,4.71,4.68,4.71,4.46,4.64,4.61,1.9945914732393393
9479,579505350723520288,GuestReady - Back to Little World,448896272.0,Hugo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1533,-8.60961,Entire home/apt,30.0,2.0,1.0,2022-04-02,0.12,1.0,290.0,1.0,12345/AL,4.0,f,0.0,nan,https://www.airbnb.com/rooms/579505350723520288,1125.0,Entire rental unit,4.0,3.0,4.0,4.0,4.0,4.0,4.0,0.4253622573355601
9480,585328593955657950,Moradia Douro Afurada,450144149.0,Douro,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.14348,-8.64651,Entire home/apt,75.0,1.0,69.0,2022-11-13,7.61,1.0,347.0,69.0,122851/AL,4.0,f,100.0,within an hour,https://www.airbnb.com/rooms/585328593955657950,1125.0,Entire home,4.64,4.72,4.72,4.58,4.57,4.51,4.51,3.0584030561751554
9481,585340825407045531,Wonderful apartment over Bolhão,63565731.0,Luís,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.150059,-8.606588,Entire home/apt,121.0,1.0,24.0,2022-11-09,2.65,27.0,353.0,24.0,133749/AL,4.0,f,92.0,within an hour,https://www.airbnb.com/rooms/585340825407045531,365.0,Entire rental unit,4.96,5.0,4.88,4.96,4.96,4.83,4.83,0.36462838257857294
9482,585363383037536110,Camões Flat w/ AC & Balcony by LovelyStay,450152853.0,Jonatan,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15484,-8.61071,Entire home/apt,32.0,2.0,25.0,2022-11-20,2.98,1.0,219.0,25.0,123946/AL,2.0,f,94.0,within an hour,https://www.airbnb.com/rooms/585363383037536110,270.0,Entire rental unit,4.64,4.72,4.4,4.72,4.52,4.32,4.36,0.5828785348717977
9484,590457230950338101,Captivating View Studio w/ Balcony | Clérigos,12730028.0,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.145679,-8.613467,Entire home/apt,58.0,1.0,43.0,2022-11-28,5.0,190.0,229.0,43.0,81013/AL,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/590457230950338101,365.0,Entire serviced apartment,4.86,4.74,4.93,4.56,4.79,4.58,4.77,0.48609742933242767
9485,579520937552870814,Wonder Aspect - Bonfim room,448812449.0,Jorge,PORTO,Bonfim,41.15346,-8.59149,Private room,24.0,1.0,78.0,2022-12-11,8.39,5.0,345.0,78.0,123899/AL,2.0,t,100.0,within an hour,https://www.airbnb.com/rooms/579520937552870814,1125.0,Private room in casa particular,4.91,4.9,4.94,4.94,4.56,4.88,4.86,1.6808583475696606
9486,590462253148212817,Welcoming Noble Flat | Clérigos Tower,12730028.0,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.145679,-8.613467,Entire home/apt,56.0,1.0,14.0,2022-11-03,1.7,190.0,360.0,14.0,80987/AL,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/590462253148212817,365.0,Entire serviced apartment,4.43,4.64,4.71,4.43,5.0,4.14,4.07,0.48609742933242767
9487,585477092322790472,Lóios 1BR Flat Downtown by LovelyStay,450182489.0,Leontina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14442,-8.61173,Entire home/apt,67.0,2.0,29.0,2022-10-15,3.27,1.0,251.0,29.0,120767/AL,4.0,f,100.0,within an hour,https://www.airbnb.com/rooms/585477092322790472,270.0,Entire rental unit,4.76,4.62,4.76,4.79,4.93,4.62,4.55,0.5801673183346793
9488,579625354095855541,"Beautiful, functional and charming space - Porto",192739665.0,Jéssica,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14607,-8.60439,Entire home/apt,94.0,30.0,18.0,2022-10-16,2.06,18.0,260.0,18.0,123726/AL,2.0,t,100.0,within an hour,https://www.airbnb.com/rooms/579625354095855541,1125.0,Entire rental unit,4.94,5.0,5.0,4.94,4.94,4.89,4.89,0.6717104198572914
9489,590464391509057459,Splendid Stylish Flat w/ Balcony | Clérigos,12730028.0,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.145679,-8.613467,Entire home/apt,58.0,1.0,34.0,2022-11-21,4.05,190.0,342.0,34.0,81005/AL,4.0,f,100.0,within an hour,https://www.airbnb.com/rooms/590464391509057459,365.0,Entire serviced apartment,4.76,4.76,4.97,4.62,4.91,4.68,4.59,0.48609742933242767
9490,590466842646972941,Spellbinding & Lovely flat | Clérigos Tower,12730028.0,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.145679,-8.613467,Entire home/apt,56.0,1.0,19.0,2022-11-15,2.33,190.0,356.0,19.0,81010/AL,4.0,f,100.0,within an hour,https://www.airbnb.com/rooms/590466842646972941,365.0,Entire serviced apartment,4.63,4.47,4.68,4.74,4.68,4.53,4.47,0.48609742933242767
9491,579642036107564311,Ribeira Cozy Apartment,5389044.0,Adriana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14186,-8.61509,Entire home/apt,83.0,2.0,36.0,2022-11-24,3.88,12.0,329.0,36.0,125456/AL,3.0,f,100.0,within an hour,https://www.airbnb.com/rooms/579642036107564311,30.0,Entire rental unit,4.97,4.89,4.92,4.92,5.0,4.86,4.89,0.9294132273076035
9492,579650958964557203,Bonfim Wonder Aspect - Arrabida room,448812449.0,Jorge,PORTO,Bonfim,41.15345,-8.59193,Private room,25.0,1.0,59.0,2022-12-14,7.44,5.0,323.0,59.0,123899/AL,2.0,t,100.0,within an hour,https://www.airbnb.com/rooms/579650958964557203,1125.0,Private room in casa particular,4.93,4.98,4.93,4.98,4.63,4.92,4.85,1.644977215898953
9493,590480643826200008,2BR flat with parking and sunroom @ Porto,504285.0,Raul,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.152126,-8.613694,Entire home/apt,95.0,3.0,42.0,2022-12-11,5.14,4.0,163.0,42.0,60194/AL,4.0,t,100.0,within an hour,https://www.airbnb.com/rooms/590480643826200008,365.0,Entire rental unit,4.98,4.95,4.95,5.0,4.81,4.9,4.71,0.36553807532887583
9494,585987296717285479,Douro by your side duplex with Pool,358014832.0,Maria,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13373,-8.61174,Entire home/apt,61.0,2.0,11.0,2022-11-05,1.54,1.0,90.0,11.0,124485/AL,4.0,f,100.0,within an hour,https://www.airbnb.com/rooms/585987296717285479,1125.0,Entire rental unit,4.73,4.82,5.0,4.91,4.82,4.45,4.18,1.766064854438297
9495,586039652463220696,S. Bento Apart Iv (c),37066714.0,Diogo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14567,-8.60857,Entire home/apt,101.0,1.0,2.0,2022-06-11,0.3,34.0,331.0,2.0,114004/AL,2.0,f,100.0,within an hour,https://www.airbnb.com/rooms/586039652463220696,1125.0,Entire rental unit,5.0,5.0,3.0,3.0,5.0,3.0,3.0,0.47856817160983756
